불용일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,물품상태,사유
2023-07-04,2023-07-21,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901890,2019-02-17,18921000,2019-02-24,경상대학RC행정팀(ERICA),불용,6,폐품,고장/파손
2024-01-29,2024-02-24,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901891,2019-02-17,18921000,2019-02-24,경상대학RC행정팀(ERICA),불용,6,불용품,노후화(성능저하)
2025-11-27,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201901892,2019-02-17,18921000,2019-02-24,경상대학RC행정팀(ERICA),운용,6,불용품,수리비용과다
2023-06-18,2023-07-11,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901893,2019-02-17,18921000,2019-02-24,경상대학RC행정팀(ERICA),불용,6,불용품,노후화(성능저하)
2023-12-12,2024-01-01,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901894,2019-02-17,18921000,2019-02-24,경상대학RC행정팀(ERICA),불용,6,불용품,노후화(성능저하)
2025-08-26,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201901895,2019-02-17,18921000,2019-02-24,경상대학RC행정팀(ERICA),운용,6,폐품,고장/파손
2024-01-02,2024-01-22,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901896,2019-02-17,18921000,2019-02-24,경상대학RC행정팀(ERICA),불용,6,불용품,수리비용과다
2025-08-03,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201901897,2019-02-17,18921000,2019-02-24,경상대학RC행정팀(ERICA),운용,6,불용품,노후화(성능저하)
2026-01-24,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201901898,2019-02-17,18921000,2019-02-24,경상대학RC행정팀(ERICA),운용,6,불용품,수리비용과다
2023-04-29,2023-05-24,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901899,2019-02-17,18921000,2019-02-24,경상대학RC행정팀(ERICA),불용,6,폐품,고장/파손
2023-06-05,2023-06-23,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901900,2019-02-17,18921000,2019-02-24,경상대학RC행정팀(ERICA),불용,6,불용품,수리비용과다
2025-03-02,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201901902,2019-02-17,18921000,2019-02-24,경상대학RC행정팀(ERICA),운용,6,폐품,고장/파손
2025-03-08,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201901903,2019-02-17,18921000,2019-02-24,경상대학RC행정팀(ERICA),운용,6,폐품,고장/파손
2024-05-25,2024-06-16,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901904,2019-02-17,18921000,2019-02-24,경상대학RC행정팀(ERICA),불용,6,폐품,고장/파손
2022-03-31,2022-04-20,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901905,2019-02-17,18921000,2019-02-24,경상대학RC행정팀(ERICA),불용,6,불용품,노후화(성능저하)
2023-09-29,2023-10-17,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901906,2019-02-17,18921000,2019-02-24,경상대학RC행정팀(ERICA),불용,6,불용품,수리비용과다
2023-10-30,2023-11-29,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M201901907,2019-11-14,1122000,2019-11-19,경상대학RC행정팀(ERICA),불용,6,불용품,수리비용과다
2025-04-02,,badbergjr,박대리,대기,4321150324510198,노트북컴퓨터,M201901908,2019-11-14,1122000,2019-11-19,경상대학RC행정팀(ERICA),운용,6,폐품,고장/파손
2025-12-22,,badbergjr,박대리,대기,4321150324510198,노트북컴퓨터,M201501909,2015-05-28,1653000,2015-06-03,경상대학RC행정팀(ERICA),운용,6,폐품,고장/파손
2019-10-26,,badbergjr,박대리,반려,4321150324510198,노트북컴퓨터,M201501910,2015-05-28,1653000,2015-06-03,경상대학RC행정팀(ERICA),운용,6,불용품,노후화(성능저하)
2025-08-13,,badbergjr,박대리,대기,4321150324510198,노트북컴퓨터,M201501911,2015-05-28,1653000,2015-06-03,경상대학RC행정팀(ERICA),운용,6,불용품,노후화(성능저하)
2025-11-15,2025-12-07,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M202201912,2022-08-21,1851000,2022-08-26,경상대학RC행정팀(ERICA),불용,6,폐품,고장/파손
2020-12-30,2021-01-29,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M201501915,2015-11-21,6480000,2015-12-02,경상대학RC행정팀(ERICA),불용,6,폐품,고장/파손
2025-06-08,,badbergjr,박대리,대기,4321150324510198,노트북컴퓨터,M201501916,2015-11-21,6480000,2015-12-02,경상대학RC행정팀(ERICA),운용,6,폐품,고장/파손
2025-12-24,,badbergjr,박대리,대기,4321150324510198,노트북컴퓨터,M201501917,2015-11-21,6480000,2015-12-02,경상대학RC행정팀(ERICA),운용,6,불용품,노후화(성능저하)
2019-12-11,2020-01-02,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M201501918,2015-11-21,6480000,2015-12-02,경상대학RC행정팀(ERICA),불용,6,폐품,고장/파손
2021-12-21,2022-01-10,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M201501919,2015-11-21,6480000,2015-12-02,경상대학RC행정팀(ERICA),불용,6,불용품,수리비용과다
2020-06-05,2020-07-04,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M201501920,2015-11-21,6480000,2015-12-02,경상대학RC행정팀(ERICA),불용,6,불용품,수리비용과다
2025-10-16,,badbergjr,박대리,대기,4321150324510198,노트북컴퓨터,M201501921,2015-11-21,6480000,2015-12-02,경상대학RC행정팀(ERICA),운용,6,불용품,노후화(성능저하)
2019-08-07,2019-08-25,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M201501922,2015-11-21,6480000,2015-12-02,경상대학RC행정팀(ERICA),불용,6,불용품,노후화(성능저하)
2020-03-09,2020-04-07,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M201501923,2015-11-21,6480000,2015-12-02,경상대학RC행정팀(ERICA),불용,6,폐품,고장/파손
2020-03-11,2020-03-26,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M201501924,2015-11-21,6480000,2015-12-02,경상대학RC행정팀(ERICA),불용,6,폐품,고장/파손
2025-08-29,,badbergjr,박대리,대기,4321150324510198,노트북컴퓨터,M201501925,2015-11-21,6480000,2015-12-02,경상대학RC행정팀(ERICA),운용,6,불용품,수리비용과다
2019-05-30,2019-06-17,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M201501926,2015-11-21,6480000,2015-12-02,경상대학RC행정팀(ERICA),불용,6,불용품,수리비용과다
2025-10-05,2025-10-30,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M202201935,2022-12-07,6864000,2022-12-19,경상대학RC행정팀(ERICA),불용,6,불용품,수리비용과다
2025-10-02,2025-10-31,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M202201936,2022-12-07,6864000,2022-12-19,경상대학RC행정팀(ERICA),불용,6,불용품,노후화(성능저하)
2026-02-08,,badbergjr,박대리,대기,4321150324510198,노트북컴퓨터,M202201938,2022-12-07,6864000,2022-12-19,경상대학RC행정팀(ERICA),운용,6,불용품,수리비용과다
2022-05-01,2022-05-23,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M201801939,2018-09-11,2352000,2018-09-18,경상대학RC행정팀(ERICA),불용,6,불용품,수리비용과다
2022-12-31,2023-01-15,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M201801940,2018-09-11,2352000,2018-09-18,경상대학RC행정팀(ERICA),불용,6,폐품,고장/파손
2023-05-03,2023-06-02,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M201801941,2018-09-11,2352000,2018-09-18,경상대학RC행정팀(ERICA),불용,6,불용품,수리비용과다
2022-02-06,2022-03-08,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M201801942,2018-09-11,2352000,2018-09-18,경상대학RC행정팀(ERICA),불용,6,폐품,고장/파손
2023-05-02,2023-05-20,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201801947,2018-09-25,8538000,2018-09-28,경상대학RC행정팀(ERICA),불용,5,폐품,고장/파손
2026-01-20,,badbergjr,박대리,대기,4321150724355228,데스크톱컴퓨터,M201801948,2018-09-25,8538000,2018-09-28,경상대학RC행정팀(ERICA),운용,5,불용품,수리비용과다
2024-10-28,2024-11-16,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201801949,2018-09-25,8538000,2018-09-28,경상대학RC행정팀(ERICA),불용,5,폐품,고장/파손
2025-07-22,,badbergjr,박대리,대기,4321150724355228,데스크톱컴퓨터,M201801953,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),운용,5,불용품,노후화(성능저하)
2025-11-16,,badbergjr,박대리,대기,4321150724355228,데스크톱컴퓨터,M201801954,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),운용,5,불용품,수리비용과다
2024-07-06,2024-08-05,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201801955,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),불용,5,불용품,노후화(성능저하)
2025-12-02,,badbergjr,박대리,대기,4321150724355228,데스크톱컴퓨터,M201801956,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),운용,5,불용품,노후화(성능저하)
2022-07-15,2022-08-12,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201801957,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),불용,5,폐품,고장/파손
2022-11-18,2022-12-12,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201801958,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),불용,5,불용품,수리비용과다
2023-08-12,,badbergjr,박대리,반려,4321150724355228,데스크톱컴퓨터,M201801959,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),운용,5,불용품,수리비용과다
2023-08-23,2023-09-20,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201801960,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),불용,5,폐품,고장/파손
2024-12-06,2024-12-22,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201801961,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),불용,5,폐품,고장/파손
2022-02-23,,badbergjr,박대리,반려,4321150724355228,데스크톱컴퓨터,M201801962,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),운용,5,폐품,고장/파손
2019-09-23,2019-10-12,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201801963,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),불용,5,신품,활용부서부재
2024-11-25,2024-12-21,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201801964,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),불용,5,폐품,고장/파손
2025-12-19,,badbergjr,박대리,대기,4321150724355228,데스크톱컴퓨터,M201801965,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),운용,5,불용품,노후화(성능저하)
2024-03-26,2024-04-19,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201801966,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),불용,5,불용품,노후화(성능저하)
2020-11-13,2020-12-04,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201801967,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),불용,5,불용품,수리비용과다
2025-08-28,,badbergjr,박대리,대기,4321150724355228,데스크톱컴퓨터,M201801968,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),운용,5,불용품,노후화(성능저하)
2023-12-18,2024-01-04,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201801969,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),불용,5,불용품,수리비용과다
2023-02-26,2023-03-14,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201801970,2018-12-19,46368000,2018-12-26,경상대학RC행정팀(ERICA),불용,5,폐품,고장/파손
2025-02-25,,badbergjr,박대리,대기,4321150724355228,데스크톱컴퓨터,M201701989,2017-10-20,5332000,2017-11-02,경상대학RC행정팀(ERICA),운용,5,불용품,수리비용과다
2022-07-01,2022-07-16,badbergjr,박대리,확정,4321150724355228,데스크톱컴퓨터,M201701990,2017-10-20,5332000,2017-11-02,경상대학RC행정팀(ERICA),불용,5,불용품,수리비용과다
2019-01-09,2019-02-07,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201501993,2015-07-15,523000,2015-07-21,경상대학RC행정팀(ERICA),불용,5,불용품,노후화(성능저하)
2025-12-12,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M202101994,2021-03-13,621000,2021-03-17,경상대학RC행정팀(ERICA),운용,5,불용품,수리비용과다
2024-05-12,,badbergjr,박대리,반려,4321150724158946,데스크톱컴퓨터,M201901995,2019-05-13,1680000,2019-05-16,경상대학RC행정팀(ERICA),운용,5,폐품,고장/파손
2023-09-06,2023-09-27,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201901996,2019-05-13,1680000,2019-05-16,경상대학RC행정팀(ERICA),불용,5,불용품,수리비용과다
2024-09-25,2024-10-17,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201901997,2019-05-13,1680000,2019-05-16,경상대학RC행정팀(ERICA),불용,5,폐품,고장/파손
2024-12-27,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201802001,2018-06-16,574000,2018-06-21,경상대학RC행정팀(ERICA),운용,5,폐품,고장/파손
2020-09-23,2020-10-22,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201702003,2017-09-06,8265000,2017-09-24,경상대학RC행정팀(ERICA),불용,5,불용품,노후화(성능저하)
2023-07-16,2023-08-12,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201702004,2017-09-06,8265000,2017-09-24,경상대학RC행정팀(ERICA),불용,5,폐품,고장/파손
2021-07-04,2021-07-29,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201702005,2017-09-06,8265000,2017-09-24,경상대학RC행정팀(ERICA),불용,5,폐품,고장/파손
2020-07-11,2020-07-26,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201702006,2017-09-06,8265000,2017-09-24,경상대학RC행정팀(ERICA),불용,5,불용품,수리비용과다
2025-06-27,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201702008,2017-09-06,8265000,2017-09-24,경상대학RC행정팀(ERICA),운용,5,폐품,고장/파손
2022-02-17,2022-03-09,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201702009,2017-09-06,8265000,2017-09-24,경상대학RC행정팀(ERICA),불용,5,폐품,고장/파손
2025-03-28,2025-04-15,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201702010,2017-09-06,8265000,2017-09-24,경상대학RC행정팀(ERICA),불용,5,폐품,고장/파손
2022-08-19,2022-09-03,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201702011,2017-09-06,8265000,2017-09-24,경상대학RC행정팀(ERICA),불용,5,불용품,수리비용과다
2025-03-26,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201702012,2017-09-06,8265000,2017-09-24,경상대학RC행정팀(ERICA),운용,5,불용품,수리비용과다
2023-01-28,2023-02-19,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201702013,2017-09-06,8265000,2017-09-24,경상대학RC행정팀(ERICA),불용,5,불용품,수리비용과다
2022-10-04,2022-11-01,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201702014,2017-09-06,8265000,2017-09-24,경상대학RC행정팀(ERICA),불용,5,폐품,고장/파손
2021-02-12,2021-03-06,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201702015,2017-09-06,8265000,2017-09-24,경상대학RC행정팀(ERICA),불용,5,불용품,수리비용과다
2022-08-17,2022-09-16,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201702016,2017-09-06,8265000,2017-09-24,경상대학RC행정팀(ERICA),불용,5,불용품,노후화(성능저하)
2022-10-10,,badbergjr,박대리,반려,4321150724158946,데스크톱컴퓨터,M201702017,2017-09-06,8265000,2017-09-24,경상대학RC행정팀(ERICA),운용,5,폐품,고장/파손
2023-11-20,2023-12-05,badbergjr,박대리,확정,4321190224407366,액정모니터,M201502033,2015-06-13,521000,2015-06-19,경상대학RC행정팀(ERICA),불용,5,불용품,수리비용과다
2022-10-06,2022-11-03,badbergjr,박대리,확정,4321190224407366,액정모니터,M201802038,2018-03-11,1042000,2018-03-15,경상대학RC행정팀(ERICA),불용,5,폐품,고장/파손
2022-07-07,,badbergjr,박대리,반려,4321190224407366,액정모니터,M201802039,2018-03-11,1042000,2018-03-15,경상대학RC행정팀(ERICA),운용,5,불용품,노후화(성능저하)
2023-06-05,2023-06-22,badbergjr,박대리,확정,4321190224407366,액정모니터,M201602045,2016-06-18,541000,2016-06-25,경상대학RC행정팀(ERICA),불용,5,불용품,노후화(성능저하)
2025-11-13,,badbergjr,박대리,대기,4321190224407366,액정모니터,M201702048,2017-12-04,1036000,2017-12-07,경상대학RC행정팀(ERICA),운용,5,불용품,노후화(성능저하)
2018-09-13,2018-10-11,badbergjr,박대리,확정,4321190224407366,액정모니터,M201802052,2018-07-06,1054000,2018-07-11,경상대학RC행정팀(ERICA),불용,5,중고품,공용전환
2025-10-04,2025-11-03,badbergjr,박대리,확정,4321190224407366,액정모니터,M201702056,2017-11-12,1038000,2017-11-19,경상대학RC행정팀(ERICA),불용,5,불용품,노후화(성능저하)
